,atr
748015,0.3786367724009009
748016,0.5029094179207207
748017,0.5023275343365766
748018,4.701862027469262
748019,3.8614896219754096
748020,3.2891916975803275
748021,2.731353358064262
748022,2.2850826864514096
748023,1.9280661491611277
748024,1.6424529193289021
748025,1.3139623354631218
748026,1.1511698683704974
748027,1.1209358946963979
748028,1.2967487157571183
748029,1.0373989726056947
748030,0.9299191780845557
748031,11.543935342467645
748032,9.335148273974117
748033,12.068118619179293
748034,9.754494895343434
748035,7.903595916274748
748036,6.322876733019799
748037,5.058301386415839
748038,4.146641109132672
748039,3.4173128873061374
748040,2.73385030984491
748041,2.2870802478759282
748042,1.9296641983007425
748043,1.6437313586405942
748044,1.6149850869124756
748045,1.3919880695299804
748046,1.2135904556239843
748047,1.8708723644991874
748048,2.59669789159935
748049,2.07735831327948
748050,1.761886650623584
748051,1.4095093204988671
748052,1.2276074563990937
748053,1.182085965119275
748054,1.54566877209542
748055,1.336535017676336
748056,1.1692280141410687
748057,1.035382411312855
748058,0.928305929050284
748059,0.9426447432402272
748060,1.1541157945921818
748061,1.0232926356737455
748062,0.9186341085389964
748063,0.8349072868311971
748064,0.7679258294649577
748065,1.514340663571966
748066,1.3114725308575728
748067,1.1491780246860581
748068,1.0193424197488465
